Stock_Actual,Consumo_Diario,Lead_Time,Ocupacion_Albergue,Pacientes_Alto_Riesgo,Ocupacion_Total,Punto_Reorden,Ratio_Stock,Necesita_Reabastecimiento
439,18.45,7,3.11,0,1,129.15,3.3991482771970576,1
319,23.14,12,0.0,0,1,277.68,1.1488043791414575,2
665,10.17,7,2.21,0,1,71.19,9.341199606686333,0
424,14.37,4,1.88,0,1,57.48,7.3764787752261665,0
363,15.57,2,0.0,0,1,31.14,11.657032755298651,0
451,22.53,12,0.52,0,1,270.36,1.668146175469744,2
458,15.36,11,3.43,0,1,168.95999999999998,2.710700757575758,1
418,32.57,10,0.0,0,1,325.7,1.2833896223518575,2
500,13.69,14,2.72,0,1,191.66,2.608786392570176,1
614,20.21,13,0.92,0,1,262.73,2.336999961938111,1
789,23.88,8,0.0,0,1,191.04,4.130025125628141,1
482,20.96,5,1.61,0,1,104.8,4.599236641221373,1
540,14.33,7,0.0,0,1,100.31,5.38331173362576,1
533,12.61,10,0.63,0,1,126.1,4.22680412371134,1
332,18.42,11,3.35,0,1,202.62,1.6385351890237885,2
712,18.35,11,0.0,0,1,201.85,3.527371810750557,1
306,18.48,13,0.0,0,1,240.24,1.2737262737262738,2
438,22.26,9,0.0,0,1,200.34,2.18628331835879,2
543,14.12,11,0.0,0,1,155.32,3.4960082410507343,1
405,17.62,4,0.0,0,1,70.48,5.746311010215663,0
587,25.38,12,2.45,0,1,304.56,1.927370633044392,2
391,22.93,4,2.21,0,1,91.72,4.262974269515918,1
409,16.09,8,1.37,0,1,128.72,3.177439403356122,1
377,25.61,12,0.0,0,1,307.32,1.2267343485617597,2
352,24.2,2,0.0,0,1,48.4,7.272727272727273,0
571,27.69,13,0.0,0,1,359.97,1.586243298052615,2
267,19.26,3,6.46,0,1,57.78,4.620976116303219,1
600,22.42,5,0.0,0,1,112.1,5.35236396074933,1
554,18.1,2,0.0,0,1,36.2,15.303867403314916,0
355,13.88,7,2.04,0,1,97.16,3.6537669822972414,1
670,18.71,14,0.0,0,1,261.94,2.5578376727494847,1
605,26.68,8,3.31,0,1,213.44,2.83452023988006,1
349,13.45,8,4.36,0,1,107.6,3.2434944237918217,1
653,16.69,5,0.0,0,1,83.45,7.825044937088077,0
568,16.24,7,1.86,0,1,113.68,4.9964813511611545,1
485,12.77,13,0.0,0,1,166.01,2.921510752364316,1
533,20.06,5,0.47,0,1,100.3,5.314057826520439,1
535,25.21,4,0.94,0,1,100.84,5.305434351447838,1
221,25.08,4,0.0,0,1,100.32,2.202950558213716,1
309,17.7,4,2.7,0,1,70.8,4.364406779661017,1
419,17.72,10,0.0,0,1,177.2,2.364559819413093,1
393,19.21,12,1.26,0,1,230.52,1.7048412285268089,2
441,17.48,4,0.37,0,1,69.92,6.30720823798627,0
576,15.59,13,0.68,0,1,202.67,2.8420585187743623,1
475,10.12,2,0.0,0,1,20.24,23.46837944664032,0
362,25.83,12,3.46,0,1,309.96,1.1678926313072655,2
668,19.88,8,1.05,0,1,159.04,4.200201207243461,1
671,19.26,13,3.13,0,1,250.38,2.679926511702212,1
724,19.78,10,2.17,0,1,197.8,3.660262891809909,1
354,24.81,14,4.07,0,1,347.34,1.0191742960787702,2
388,24.71,4,0.0,0,1,98.84,3.925536220153784,1
412,15.97,10,0.0,0,1,159.70000000000002,2.5798371947401373,1
398,22.72,14,0.0,0,1,318.08,1.25125754527163,2
618,16.4,12,0.31,0,1,196.8,3.1402439024390247,1
668,16.73,13,2.27,0,1,217.49,3.071405581865833,1
396,17.63,10,0.14,0,1,176.29999999999998,2.246171298922292,1
291,22.76,10,1.92,0,1,227.6,1.2785588752196837,2
460,11.01,14,0.0,0,1,154.14,2.984299987024783,1
555,15.77,2,1.11,0,1,31.54,17.596702599873176,0
609,21.45,2,0.3,0,1,42.9,14.195804195804197,0
315,18.05,9,0.0,0,1,162.45000000000002,1.939058171745152,2
475,25.21,4,0.0,0,1,100.84,4.7104323681078935,1
703,17.9,10,0.0,0,1,179.0,3.9273743016759775,1
573,18.1,7,0.0,1,1,126.70000000000002,4.52249408050513,1
284,17.94,9,0.0,0,1,161.46,1.7589495850365415,2
408,25.88,11,1.99,0,1,284.68,1.4331881410706755,2
532,25.65,13,3.37,0,1,333.45,1.5954415954415957,2
463,22.49,8,1.89,0,1,179.92,2.573365940417964,1
296,17.04,12,5.63,0,1,204.48,1.4475743348982786,2
219,19.54,4,1.22,0,1,78.16,2.801944728761515,1
573,28.15,7,0.0,0,1,197.05,2.907891398122304,1
779,17.95,12,0.0,0,1,215.4,3.61652739090065,1
774,23.85,14,0.0,0,1,333.90000000000003,2.318059299191374,1
277,16.4,4,2.97,0,1,65.6,4.222560975609756,1
586,20.53,2,1.09,0,1,41.06,14.271797369702874,0
338,22.21,4,1.57,0,1,88.84,3.804592525889239,1
454,26.63,12,0.45,0,1,319.56,1.4207034672674927,2
371,16.26,7,0.0,0,1,113.82,3.259532595325953,1
544,15.36,7,1.69,0,1,107.52,5.059523809523809,1
552,14.95,10,0.37,0,1,149.5,3.692307692307693,1
326,14.18,14,1.71,0,1,198.52,1.6421519242393714,2
324,14.04,11,3.4,0,1,154.44,2.097902097902098,2
615,15.79,4,1.88,0,1,63.16,9.73717542748575,0
561,15.89,5,0.0,0,1,79.45,7.061044682190056,0
389,15.59,11,3.21,0,1,171.49,2.268353839874045,1
596,13.26,5,4.21,0,1,66.3,8.989441930618401,0
598,21.79,8,2.41,0,1,174.32,3.4304726938962826,1
407,18.22,12,0.0,0,1,218.64,1.861507500914746,2
450,16.92,14,3.35,0,1,236.88,1.8996960486322187,2
493,18.85,14,1.79,0,1,263.90000000000003,1.868131868131868,2
540,25.62,6,1.9,0,1,153.72,3.51288056206089,1
495,24.64,13,2.67,0,1,320.32,1.5453296703296704,2
514,15.44,2,0.0,0,1,30.88,16.645077720207254,0
568,23.07,4,0.35,0,1,92.28,6.155179887299523,0
241,16.58,12,3.96,0,1,198.96,1.2112987535182953,2
701,30.97,13,0.0,0,1,402.61,1.7411390675840142,2
579,17.93,4,3.65,0,1,71.72,8.073061907417737,0
577,15.87,6,0.1,0,1,95.22,6.059651333753413,0
517,27.69,3,0.0,0,1,83.07000000000001,6.223666787047068,0
385,20.34,13,0.0,0,1,264.42,1.4560169427426064,2
502,23.4,12,0.0,0,1,280.79999999999995,1.787749287749288,2
514,14.39,3,0.0,0,1,43.17,11.906416492934907,0
593,20.31,9,0.0,0,1,182.79,3.244159964987144,1
451,19.95,2,0.0,0,1,39.9,11.30325814536341,0
393,28.86,5,0.0,0,1,144.3,2.7234927234927238,1
297,18.98,10,1.07,0,1,189.8,1.5648050579557429,2
333,15.41,3,0.0,0,1,46.23,7.203114860480207,0
317,10.73,10,3.85,0,1,107.3,2.954333643988816,1
586,27.58,11,0.0,0,1,303.38,1.931570967103962,2
662,26.46,4,0.06,0,1,105.84,6.2547241118669685,0
351,22.37,11,0.52,0,1,246.07,1.4264233754622666,2
299,18.38,4,0.0,0,1,73.52,4.066920565832427,1
305,26.19,7,1.47,0,1,183.33,1.6636666121202202,2
406,14.9,5,0.21,0,1,74.5,5.449664429530201,1
216,20.37,13,1.51,0,1,264.81,0.8156791661946301,2
264,24.83,4,0.0,0,1,99.32,2.65807490938381,1
735,11.64,8,3.59,1,1,93.12,7.893041237113402,0
397,14.62,4,0.0,0,1,58.48,6.788645690834474,0
590,23.56,7,1.28,0,1,164.92,3.5774921173902503,1
578,15.66,8,4.88,0,1,125.28,4.613665389527458,1
648,10.37,7,0.51,0,1,72.58999999999999,8.92684942829591,0
512,11.37,14,0.26,0,1,159.17999999999998,3.2164844829752486,1
443,27.08,2,1.63,0,1,54.16,8.1794682422452,0
394,17.75,11,0.07,0,1,195.25,2.017925736235596,2
675,12.52,9,0.0,0,1,112.68,5.990415335463259,0
753,21.03,12,1.67,0,1,252.36,2.9838326200665715,1
319,26.99,13,0.16,0,1,350.87,0.909168637957078,2
412,18.62,14,1.17,0,1,260.68,1.580481816786865,2
529,13.59,14,0.78,0,1,190.26,2.780405760538211,1
486,20.84,10,0.0,0,1,208.4,2.332053742802304,1
613,15.49,4,0.69,0,1,61.96,9.893479664299548,0
340,16.49,12,0.61,0,1,197.88,1.718213058419244,2
534,29.43,2,0.84,0,1,58.86,9.072375127421,0
542,22.07,8,1.34,0,1,176.56,3.069777979157227,1
500,26.79,9,1.39,0,1,241.11,2.0737422753100248,2
389,16.41,4,2.14,0,1,65.64,5.926264472882389,0
484,25.0,8,3.05,0,1,200.0,2.42,1
360,16.14,14,0.0,0,1,225.96,1.5932023366967605,2
649,17.12,2,3.15,0,1,34.24,18.95443925233645,0
467,20.21,10,1.45,0,1,202.1,2.3107372587827806,1
490,22.49,13,0.0,0,1,292.37,1.6759585456784212,2
690,24.83,14,1.49,0,1,347.62,1.9849260686957024,2
654,15.42,7,0.0,0,1,107.94,6.0589216231239575,0
289,15.87,10,0.0,0,1,158.7,1.8210459987397607,2
490,14.49,3,1.19,0,1,43.47,11.272141706924316,0
563,29.32,13,2.18,0,1,381.16,1.4770699968517158,2
430,26.05,12,1.38,0,1,312.6,1.3755598208573256,2
613,33.5,7,0.0,0,1,234.5,2.614072494669509,1
403,12.84,13,0.0,0,1,166.92,2.414330218068536,1
248,21.14,10,0.0,0,1,211.4,1.173131504257332,2
600,23.37,10,1.13,0,1,233.7,2.567394094993581,1
478,11.43,10,2.18,0,1,114.3,4.181977252843395,1
629,20.94,2,3.86,0,1,41.88,15.019102196752623,0
318,18.75,7,2.44,0,1,131.25,2.422857142857143,1
598,18.75,14,1.79,0,1,262.5,2.278095238095238,1
482,17.68,13,3.3,0,1,229.84,2.097111033762617,2
481,16.88,12,2.83,0,1,202.56,2.374605055292259,1
552,17.75,2,2.49,0,1,35.5,15.549295774647888,0
314,18.12,11,2.43,0,1,199.32,1.5753562111178003,2
655,20.01,13,0.0,0,1,260.13,2.5179717833390995,1
624,20.07,7,2.61,0,1,140.49,4.441597266709374,1
463,11.5,5,0.27,0,1,57.5,8.052173913043479,0
685,20.88,5,1.91,0,1,104.4,6.561302681992338,0
298,11.49,10,1.52,0,1,114.9,2.5935596170583115,1
634,14.66,5,0.0,0,1,73.3,8.649386084583902,0
526,15.88,8,4.31,0,1,127.04,4.140428211586902,1
307,19.69,4,3.72,0,1,78.76,3.897917724733367,1
509,18.47,11,0.0,0,1,203.17,2.5052911355022887,1
304,19.91,6,2.12,0,1,119.46,2.544784865226854,1
697,18.79,7,1.56,0,1,131.53,5.29917129172052,1
444,22.61,4,0.01,0,1,90.44,4.909332153914197,1
442,22.5,14,2.82,0,1,315.0,1.403174603174603,2
640,25.91,8,4.43,0,1,207.28,3.087610961018912,1
301,22.14,14,0.0,0,1,309.96000000000004,0.971093044263776,2
660,19.42,10,3.42,0,1,194.2,3.398558187435633,1
491,28.5,4,0.0,0,1,114.0,4.307017543859649,1
339,17.28,6,0.16,0,1,103.68,3.2696759259259256,1
317,22.3,14,0.0,0,1,312.2,1.0153747597693787,2
285,11.2,13,1.06,0,1,145.6,1.9574175824175823,2
521,21.82,5,0.0,0,1,109.1,4.775435380384968,1
737,15.98,2,0.0,0,1,31.96,23.060075093867333,0
399,22.73,14,1.34,0,1,318.22,1.2538495380554333,2
351,21.62,8,0.0,0,1,172.96,2.0293709528214614,2
463,24.36,2,0.0,0,1,48.72,9.50328407224959,0
188,18.82,13,0.0,0,1,244.66,0.7684133082645304,2
318,11.43,14,0.0,0,1,160.01999999999998,1.9872515935508064,2
345,14.73,5,2.19,0,1,73.65,4.684317718940936,1
465,15.63,4,0.0,0,1,62.52,7.437619961612284,0
687,29.61,2,0.0,0,1,59.22,11.60081053698075,0
616,16.71,7,1.08,0,1,116.97,5.266307600239378,1
356,20.65,4,3.39,0,1,82.6,4.309927360774819,1
582,26.38,2,0.0,0,1,52.76,11.031084154662624,0
315,33.48,9,0.0,0,1,301.32,1.045400238948626,2
565,20.49,3,0.67,0,1,61.47,9.19147551651212,0
414,15.45,12,0.0,0,1,185.4,2.2330097087378644,1
432,23.47,8,0.0,0,1,187.76,2.3008095440988496,1
543,13.23,3,0.0,0,1,39.69,13.681027966742253,0
383,29.56,13,2.15,0,1,384.28,0.9966690954512336,2
679,25.75,14,0.0,0,1,360.5,1.883495145631068,2
550,22.27,10,0.0,0,1,222.7,2.469690166142793,1
565,12.94,2,0.0,0,1,25.88,21.83153013910356,0
494,16.97,8,0.1,0,1,135.76,3.63877430760165,1
559,17.75,2,0.0,0,1,35.5,15.746478873239436,0
529,19.75,11,1.55,0,1,217.25,2.434982738780207,1
264,29.33,7,4.27,0,1,205.31,1.285860406214992,2
335,29.81,13,0.0,0,1,387.53,0.8644492039325988,2
666,20.5,13,0.0,0,1,266.5,2.49906191369606,1
671,29.08,8,0.0,0,1,232.64,2.884284731774416,1
691,17.73,8,0.0,1,1,141.84,4.871686407219402,1
658,20.23,10,4.37,0,1,202.3,3.252595155709342,1
494,16.19,3,1.06,0,1,48.57000000000001,10.170887379040558,0
457,22.18,12,2.08,0,1,266.16,1.7170123234144878,2
363,23.05,10,0.0,0,1,230.5,1.5748373101952278,2
430,18.53,5,1.65,0,1,92.65,4.64112250404749,1
375,19.79,14,0.0,0,1,277.06,1.3534974373781852,2
292,27.29,10,5.01,0,1,272.9,1.0699890069622573,2
543,10.54,7,0.02,0,1,73.78,7.3597180807806994,0
548,16.02,9,0.22,0,1,144.18,3.80080454986822,1
319,19.32,6,2.17,0,1,115.92,2.751897860593513,1
426,21.75,7,1.63,1,1,152.25,2.7980295566502464,1
402,13.42,11,2.06,0,1,147.62,2.7232082373662103,1
407,28.05,4,0.0,0,1,112.2,3.627450980392157,1
581,27.01,13,0.0,0,1,351.13,1.6546578190413808,2
632,23.45,4,0.0,0,1,93.8,6.73773987206823,0
394,8.36,10,0.0,0,1,83.6,4.712918660287082,1
245,12.66,7,2.85,0,1,88.62,2.764612954186414,1
459,20.6,3,0.0,0,1,61.8,7.427184466019417,0
201,24.12,11,0.07,0,1,265.32,0.7575757575757576,2
377,20.28,8,0.54,0,1,162.24,2.3237179487179485,1
519,23.93,9,1.39,0,1,215.37,2.409806379718624,1
482,18.91,14,3.58,0,1,264.74,1.8206542267885475,2
320,24.42,4,2.56,0,1,97.68,3.276003276003276,1
426,21.07,12,0.0,0,1,252.84,1.684859990507831,2
296,19.25,10,1.81,0,1,192.5,1.5376623376623375,2
188,31.48,13,0.0,0,1,409.24,0.4593881341022383,2
417,9.4,12,0.74,0,1,112.8,3.696808510638297,1
387,22.64,7,3.0,0,1,158.48000000000002,2.4419485108531043,1
568,25.54,6,2.08,0,1,153.24,3.706604019838162,1
516,15.48,3,0.0,0,1,46.44,11.111111111111112,0
459,25.18,13,2.86,0,1,327.34,1.4022117675811083,2
454,21.0,6,0.06,0,1,126.0,3.6031746031746033,1
422,11.62,9,0.33,0,1,104.58,4.03518837253777,1
333,19.85,14,3.12,0,1,277.90000000000003,1.1982727599856062,2
313,30.07,13,1.33,0,1,390.91,0.8006958123353201,2
486,14.07,11,0.0,0,1,154.77,3.140143438650901,1
295,17.61,5,0.0,0,1,88.05,3.3503691084611016,1
326,22.0,8,2.15,0,1,176.0,1.8522727272727275,2
267,9.42,13,2.87,0,1,122.46,2.180303772660461,2
516,20.19,11,0.0,0,1,222.09,2.3233824125354587,1
573,15.46,4,0.0,0,1,61.84,9.265847347994823,0
506,17.08,2,1.32,0,1,34.16,14.81264637002342,0
585,22.39,14,0.1,0,1,313.46000000000004,1.866266828303452,2
343,19.94,6,0.24,0,1,119.64,2.8669341357405544,1
442,21.0,10,2.05,0,1,210.0,2.104761904761905,2
725,23.07,8,1.48,0,1,184.56,3.928261811876896,1
509,23.19,4,2.63,0,1,92.76,5.48727899956878,1
353,21.19,3,1.53,0,1,63.57000000000001,5.5529337737926685,1
375,19.95,8,0.0,0,1,159.6,2.349624060150376,1
715,20.07,11,0.25,0,1,220.77,3.238664673642252,1
494,19.31,4,1.07,0,1,77.24,6.395649922320042,0
413,22.01,11,5.04,0,1,242.11,1.705836190161497,2
482,21.6,7,2.48,0,1,151.20000000000002,3.1878306878306875,1
507,22.04,9,0.17,0,1,198.36,2.5559588626739265,1
366,22.28,4,1.53,0,1,89.12,4.106822262118492,1
319,9.35,8,0.0,0,1,74.8,4.264705882352941,1
547,25.02,11,0.0,0,1,275.22,1.9875009083642177,2
479,11.8,14,0.4,0,1,165.20000000000002,2.899515738498789,1
783,22.37,9,0.81,0,1,201.33,3.889137237371479,1
355,23.7,9,0.0,0,1,213.3,1.6643225503985,2
433,18.31,9,1.53,0,1,164.79,2.627586625402027,1
432,24.56,2,1.16,0,1,49.12,8.794788273615636,0
357,30.78,3,0.0,0,1,92.34,3.866146848602989,1
381,15.18,6,0.83,0,1,91.08,4.183135704874835,1
428,28.07,7,0.98,0,1,196.49,2.1782278996386584,2
436,16.58,10,3.39,0,1,165.79999999999998,2.629674306393245,1
403,18.47,13,4.28,0,1,240.11,1.678397401191121,2
622,29.99,4,1.77,0,1,119.96,5.1850616872290765,1
520,11.73,6,4.09,0,1,70.38,7.388462631429384,0
336,20.09,14,3.56,0,1,281.26,1.1946241911398707,2
380,12.44,10,0.0,0,1,124.4,3.054662379421222,1
308,16.31,14,0.44,0,1,228.34,1.34886572654813,2
443,22.2,14,0.0,0,1,310.8,1.4253539253539254,2
537,32.91,14,0.92,0,1,460.74,1.165516343273864,2
575,24.91,3,0.0,0,1,74.73,7.694366385655024,0
325,24.42,4,0.0,0,1,97.68,3.327190827190827,1
752,25.74,14,0.0,0,1,360.36,2.086802086802087,2
461,14.09,7,0.0,0,1,98.63,4.674034269492041,1
566,16.96,6,0.0,0,1,101.76,5.562106918238993,1
443,21.25,10,0.7,0,1,212.5,2.084705882352941,2
434,18.06,10,1.85,0,1,180.6,2.4031007751937987,1
276,25.11,5,2.25,0,1,125.55,2.198327359617682,2
534,20.42,3,0.0,0,1,61.260000000000005,8.71694417238002,0
655,21.0,10,3.1,0,1,210.0,3.119047619047619,1
283,14.14,4,3.43,0,1,56.56,5.003536067892504,1
340,23.98,13,2.91,0,1,311.74,1.0906524667992556,2
299,16.97,5,1.52,0,1,84.85,3.523865645256335,1
619,19.13,2,1.69,0,1,38.26,16.1787767903816,0
597,13.57,9,0.0,0,1,122.13,4.888233849177107,1
580,14.24,6,0.0,0,1,85.44,6.788389513108615,0
505,20.1,7,0.91,0,1,140.70000000000002,3.589196872778962,1
539,23.5,3,1.55,0,1,70.5,7.6453900709219855,0
336,14.75,7,0.0,0,1,103.25,3.254237288135593,1
436,18.49,7,1.46,0,1,129.42999999999998,3.368616240438848,1
401,12.82,3,0.0,0,1,38.46,10.426417056682268,0
524,22.6,14,0.0,0,1,316.40000000000003,1.6561314791403283,2
388,14.79,3,0.0,0,1,44.37,8.744647284201037,0
505,18.74,4,1.54,0,1,74.96,6.736926360725721,0
613,18.91,9,2.55,0,1,170.19,3.6018567483400905,1
400,23.72,3,0.0,0,1,71.16,5.621135469364812,0
683,21.5,14,0.71,0,1,301.0,2.2691029900332227,1
506,24.39,8,2.8,0,1,195.12,2.5932759327593278,1
430,20.95,2,1.7,0,1,41.9,10.26252983293556,0
297,21.94,11,0.0,0,1,241.34,1.2306289881494987,2
563,23.01,12,1.19,0,1,276.12,2.038968564392293,2
355,21.12,2,2.08,0,1,42.24,8.40435606060606,0
356,16.51,7,0.0,0,1,115.57,3.080384182746388,1
479,19.69,2,0.0,0,1,39.38,12.163534789233111,0
494,16.55,3,0.0,0,1,49.650000000000006,9.949647532729102,0
495,12.97,6,3.65,0,1,77.82000000000001,6.36083269082498,0
766,27.25,12,0.0,0,1,327.0,2.3425076452599387,1
248,16.57,12,0.3,0,1,198.84,1.2472339569503117,2
454,26.98,6,3.52,0,1,161.88,2.8045465777118856,1
645,15.23,14,2.99,0,1,213.22,3.025044554919801,1
579,16.8,4,0.5,0,1,67.2,8.616071428571429,0
393,16.53,12,0.14,0,1,198.36,1.9812462189957647,2
269,19.3,7,0.0,0,1,135.1,1.991117690599556,2
329,28.48,13,0.0,0,1,370.24,0.8886127917026794,2
414,30.6,9,0.28,0,1,275.40000000000003,1.503267973856209,2
596,24.42,2,3.18,0,1,48.84,12.203112203112202,0
500,12.13,8,1.21,0,1,97.04,5.152514427040395,1
684,19.48,11,0.27,0,1,214.28,3.192085122269927,1
720,19.48,2,0.0,0,1,38.96,18.480492813141684,0
489,21.77,12,0.0,0,1,261.24,1.8718419843821767,2
474,11.35,11,1.77,0,1,124.85,3.796555867040449,1
671,22.07,4,3.48,1,1,88.28,7.60081558676937,0
524,21.99,9,0.64,0,1,197.91,2.6476681319791826,1
331,26.73,11,1.83,0,1,294.03000000000003,1.1257354691698125,2
439,13.26,6,2.5,0,1,79.56,5.517848164906988,1
338,25.48,13,0.78,0,1,331.24,1.020408163265306,2
469,19.84,4,0.02,0,1,79.36,5.909778225806452,0
471,17.43,13,0.0,0,1,226.59,2.078644247318946,2
534,11.53,14,2.6,0,1,161.42,3.3081402552347914,1
602,21.53,6,0.0,0,1,129.18,4.660164112091655,1
448,21.63,8,0.0,0,1,173.04,2.5889967637540456,1
472,14.82,2,1.41,0,1,29.64,15.92442645074224,0
288,21.3,8,0.69,0,1,170.4,1.6901408450704225,2
537,24.88,4,0.99,0,1,99.52,5.395900321543409,1
681,20.37,6,2.53,0,1,122.22,5.571919489445262,1
333,19.56,14,0.87,0,1,273.84,1.2160385626643295,2
528,16.46,3,0.0,0,1,49.38,10.692588092345078,0
450,19.16,4,3.44,0,1,76.64,5.87160751565762,0
317,22.06,4,0.0,0,1,88.24,3.5924750679963737,1
541,24.64,2,5.75,0,1,49.28,10.978084415584416,0
395,17.85,8,2.71,0,1,142.8,2.7661064425770308,1
307,17.35,10,0.0,0,1,173.5,1.7694524495677233,2
539,19.68,13,0.0,0,1,255.84,2.1067854909318324,2
310,20.45,2,3.47,0,1,40.9,7.579462102689487,0
662,19.95,4,1.89,0,1,79.8,8.295739348370928,0
573,19.95,10,0.0,0,1,199.5,2.87218045112782,1
372,26.05,10,1.87,0,1,260.5,1.4280230326295584,2
660,19.73,13,1.93,0,1,256.49,2.573199734882452,1
408,24.55,8,3.41,0,1,196.4,2.077393075356416,2
781,18.0,6,1.17,0,1,108.0,7.231481481481482,0
461,13.69,14,5.49,0,1,191.66,2.4053010539497026,1
203,19.59,10,0.0,0,1,195.9,1.0362429811128129,2
624,20.51,8,0.0,0,1,164.08,3.8030229156509017,1
357,18.5,2,0.33,0,1,37.0,9.64864864864865,0
534,20.18,10,3.82,0,1,201.8,2.6461843409316157,1
485,22.91,2,0.21,0,1,45.82,10.58489742470537,0
397,20.74,13,1.28,0,1,269.62,1.472442697129293,2
303,10.41,4,0.0,0,1,41.64,7.2766570605187315,0
617,21.67,2,2.98,0,1,43.34,14.236271342870326,0
517,25.03,4,1.4,0,1,100.12,5.163803435876948,1
594,11.67,8,3.43,0,1,93.36,6.362467866323907,0
737,20.31,3,0.11,0,1,60.92999999999999,12.09584769407517,0
325,21.01,5,0.0,0,1,105.05,3.0937648738695858,1
480,22.24,3,0.81,0,1,66.72,7.194244604316546,0
646,16.89,3,0.0,0,1,50.67,12.749161239392144,0
416,13.88,11,0.9,0,1,152.68,2.724652868745088,1
342,13.4,5,0.0,0,1,67.0,5.104477611940299,1
499,19.35,13,0.05,0,1,251.55,1.9837010534684956,2
227,22.13,11,1.05,0,1,243.43,0.9325062646345972,2
369,19.72,7,0.0,0,1,138.04,2.673138220805564,1
257,21.72,7,4.21,0,1,152.04,1.6903446461457512,2
430,26.09,8,0.0,0,1,208.72,2.060176312763511,2
524,24.41,12,0.66,0,1,292.92,1.7888843370203469,2
662,17.2,8,0.0,0,1,137.6,4.811046511627907,1
701,19.21,12,1.89,0,1,230.52,3.040950893631789,1
686,30.24,9,0.0,0,1,272.16,2.520576131687243,1
517,25.81,3,0.77,0,1,77.42999999999999,6.676998579362005,0
577,25.83,4,1.92,0,1,103.32,5.584591560201317,1
331,11.91,12,2.64,0,1,142.92000000000002,2.3159809683739154,1
441,27.24,10,1.49,0,1,272.4,1.618942731277533,2
448,20.62,2,0.0,0,1,41.24,10.863239573229873,0
626,22.12,7,2.19,0,1,154.84,4.0428829759752,1
366,19.86,4,0.0,0,1,79.44,4.6072507552870094,1
303,21.98,7,0.0,0,1,153.86,1.9693227609515145,2
473,31.76,9,0.92,0,1,285.84000000000003,1.6547719003638397,2
284,24.34,6,0.0,0,1,146.04,1.9446726924130373,2
767,19.6,9,0.0,0,1,176.4,4.3480725623582765,1
325,14.86,12,0.0,0,1,178.32,1.822566173171826,2
482,18.0,10,0.0,0,1,180.0,2.6777777777777776,1
501,25.36,13,1.54,0,1,329.68,1.5196554234409123,2
283,11.86,13,0.0,0,1,154.18,1.8355169282656636,2
632,18.04,12,0.82,0,1,216.48,2.919438285291944,1
544,20.9,14,0.0,0,1,292.6,1.8591934381408068,2
367,30.23,14,0.0,0,1,423.22,0.8671612872737583,2
618,25.8,12,0.0,0,1,309.6,1.996124031007752,2
469,25.86,2,0.82,0,1,51.72,9.068058778035576,0
624,21.55,4,0.05,0,1,86.2,7.238979118329466,0
628,22.74,14,3.61,0,1,318.36,1.972609624324664,2
296,15.01,11,0.23,0,1,165.11,1.7927442311186483,2
456,14.73,3,3.44,0,1,44.19,10.31907671418873,0
314,21.28,3,0.0,0,1,63.84,4.9185463659147866,1
498,28.07,2,3.5,0,1,56.14,8.87068044175276,0
529,22.57,5,0.82,0,1,112.85,4.6876384581302615,1
450,18.85,12,1.22,0,1,226.2,1.989389920424403,2
352,14.76,7,0.0,0,1,103.32,3.4068912117692607,1
374,19.91,14,0.45,0,1,278.74,1.341752170481452,2
372,18.0,7,0.51,0,1,126.0,2.952380952380953,1
286,18.92,10,4.32,0,1,189.2,1.511627906976744,2
491,21.43,2,4.47,0,1,42.86,11.455902939804012,0
563,16.03,2,1.82,0,1,32.06,17.56082345601996,0
546,17.55,10,3.65,0,1,175.5,3.111111111111111,1
410,25.83,3,0.0,0,1,77.49,5.291005291005291,1
473,20.45,7,2.45,0,1,143.15,3.304226336011177,1
593,24.77,6,0.0,0,1,148.62,3.990041717130938,1
584,20.5,9,2.05,0,1,184.5,3.165311653116531,1
662,14.02,7,0.95,0,1,98.14,6.745465661300184,0
630,25.27,12,0.54,0,1,303.24,2.0775623268698062,2
210,28.72,11,0.0,0,1,315.92,0.664725246897949,2
585,15.81,10,0.0,0,1,158.1,3.700189753320683,1
536,21.95,4,1.93,0,1,87.8,6.104783599088838,0
555,19.49,7,0.0,0,1,136.42999999999998,4.068020230154659,1
562,22.62,6,2.22,0,1,135.72,4.140878278809313,1
312,24.58,12,0.0,0,1,294.96,1.0577705451586656,2
518,27.44,8,3.21,0,1,219.52,2.3596938775510203,1
433,23.45,12,1.32,0,1,281.4,1.5387348969438523,2
483,20.68,14,0.0,0,1,289.52,1.6682785299806575,2
648,27.78,3,0.0,0,1,83.34,7.775377969762419,0
485,11.72,5,0.26,0,1,58.6,8.276450511945391,0
529,18.32,8,3.43,0,1,146.56,3.609443231441048,1
275,24.59,4,0.34,0,1,98.36,2.7958519723464823,1
368,26.47,10,0.0,0,1,264.7,1.3902531167359276,2
598,30.35,7,0.66,0,1,212.45,2.8147799482231117,1
637,18.81,14,0.0,0,1,263.34,2.41892610313663,1
522,21.28,5,0.0,0,1,106.4,4.906015037593985,1
411,26.87,14,1.43,0,1,376.18,1.0925620713488224,2
774,20.26,2,3.81,0,1,40.52,19.10167818361303,0
381,12.58,10,0.63,0,1,125.8,3.028616852146264,1
550,19.73,13,2.89,0,1,256.49,2.144333112402043,2
480,24.27,2,1.85,0,1,48.54,9.88875154511743,0
710,20.13,2,3.98,0,1,40.26,17.635370094386488,0
