Fecha,ID_Insumo,Stock_Actual,Consumo_Diario,Lead_Time,Ocupacion_Albergue,Pacientes_Alto_Riesgo,Ocupacion_Total
2024-04-11,alimentos,281,15.28,8,0.0,0,1
2024-04-12,alimentos,255,19.0,8,1.88,0,1
2024-04-13,alimentos,510,18.04,8,0.0,0,1
2024-04-14,alimentos,478,18.29,8,2.33,0,1
2024-04-15,alimentos,449,11.1,8,0.0,0,1
2024-04-16,alimentos,424,4.26,8,0.0,0,1
2024-04-17,alimentos,387,24.3,8,2.29,0,1
2024-04-18,alimentos,360,25.73,8,0.79,0,1
2024-04-19,alimentos,330,7.29,8,2.04,0,1
2024-04-20,alimentos,300,22.19,8,2.17,0,1
2024-04-21,alimentos,265,21.19,8,0.7,0,1
2024-04-22,alimentos,234,13.48,8,5.58,0,1
2024-04-23,alimentos,577,24.59,8,0.0,0,1
2024-04-24,alimentos,536,25.79,8,1.65,0,1
2024-04-25,alimentos,521,25.4,8,4.66,0,1
2024-04-26,alimentos,495,28.82,8,0.0,0,1
2024-04-27,alimentos,468,25.1,8,0.47,0,1
2024-04-28,alimentos,435,15.94,8,1.74,0,1
2024-04-29,alimentos,400,20.19,8,0.0,0,1
2024-04-30,alimentos,374,22.03,8,0.0,0,1
2024-05-01,alimentos,350,27.69,8,1.95,0,1
2024-05-02,alimentos,320,18.84,8,2.77,0,1
2024-05-03,alimentos,292,16.94,8,0.73,0,1
2024-05-04,alimentos,262,11.83,8,2.46,0,1
2024-05-05,alimentos,230,24.47,8,0.73,0,1
2024-05-06,alimentos,444,21.15,8,0.0,0,1
2024-05-07,alimentos,415,15.77,8,0.02,0,1
2024-05-08,alimentos,384,23.95,8,0.1,0,1
2024-05-09,alimentos,355,18.4,8,1.34,0,1
2024-05-10,alimentos,328,13.48,8,1.12,0,1
2024-05-11,alimentos,310,26.75,8,0.0,0,1
2024-05-12,alimentos,264,9.78,8,0.0,0,1
2024-05-13,alimentos,230,20.82,8,3.77,0,1
2024-05-14,alimentos,548,19.55,8,2.04,0,1
2024-05-15,alimentos,520,11.91,8,0.97,0,1
2024-05-16,alimentos,490,21.73,8,2.33,0,1
2024-05-17,alimentos,463,16.63,8,2.49,0,1
2024-05-18,alimentos,429,28.52,8,1.34,0,1
2024-05-19,alimentos,392,25.12,8,0.0,0,1
2024-05-20,alimentos,370,21.21,8,0.0,0,1
2024-05-21,alimentos,343,7.64,8,3.38,0,1
2024-05-22,alimentos,315,17.32,8,0.0,0,1
2024-05-23,alimentos,284,16.94,8,0.0,0,1
2024-05-24,alimentos,260,26.15,8,2.58,0,1
2024-05-25,alimentos,239,20.99,8,0.0,0,1
2024-05-26,alimentos,576,21.68,8,0.57,0,1
2024-05-27,alimentos,558,25.19,8,0.0,0,1
2024-05-28,alimentos,535,28.25,8,1.47,0,1
2024-05-29,alimentos,512,27.39,8,0.0,0,1
2024-05-30,alimentos,491,22.83,8,2.29,0,1
2024-05-31,alimentos,468,18.74,8,1.19,0,1
2024-06-01,alimentos,442,22.27,8,0.0,0,1
2024-06-02,alimentos,429,19.94,8,0.0,0,1
2024-06-03,alimentos,411,24.03,8,2.66,0,1
2024-06-04,alimentos,385,17.26,8,0.24,0,1
2024-06-05,alimentos,354,24.62,8,0.0,0,1
2024-06-06,alimentos,343,20.33,8,0.0,0,1
2024-06-07,alimentos,313,22.03,8,4.45,0,1
2024-06-08,alimentos,284,14.12,8,0.0,0,1
2024-06-09,alimentos,240,18.73,8,0.68,0,1
2024-06-10,alimentos,661,22.33,8,2.25,0,1
2024-06-11,alimentos,642,19.19,8,0.0,0,1
2024-06-12,alimentos,621,8.37,8,0.0,0,1
2024-06-13,alimentos,600,13.93,8,0.81,0,1
2024-06-14,alimentos,580,21.81,8,0.05,0,1
2024-06-15,alimentos,553,27.62,8,0.0,0,1
2024-06-16,alimentos,528,18.94,8,1.37,0,1
2024-06-17,alimentos,512,17.66,8,3.77,0,1
2024-06-18,alimentos,497,25.36,8,0.0,0,1
2024-06-19,alimentos,476,20.15,8,0.66,0,1
2024-06-20,alimentos,458,23.82,8,1.66,0,1
2024-06-21,alimentos,435,18.62,8,0.9,0,1
2024-06-22,alimentos,415,18.07,8,0.0,0,1
2024-06-23,alimentos,392,24.21,8,0.0,0,1
2024-06-24,alimentos,367,23.46,8,0.0,0,1
2024-06-25,alimentos,349,18.5,8,0.05,0,1
2024-06-26,alimentos,332,14.48,8,3.8,0,1
2024-06-27,alimentos,310,11.75,8,0.0,0,1
2024-06-28,alimentos,296,12.41,8,3.83,0,1
2024-06-29,alimentos,268,16.93,8,0.0,0,1
2024-06-30,alimentos,249,21.68,8,0.0,0,1
2024-07-01,alimentos,711,11.77,8,0.0,0,1
2024-07-02,alimentos,692,12.1,8,2.58,0,1
2024-07-03,alimentos,671,21.99,8,2.41,0,1
2024-07-04,alimentos,643,27.94,8,0.0,0,1
2024-07-05,alimentos,635,25.54,8,0.0,0,1
2024-07-06,alimentos,618,10.89,8,0.23,0,1
2024-07-07,alimentos,598,22.06,8,0.43,0,1
2024-07-08,alimentos,584,24.88,8,0.41,0,1
2024-07-09,alimentos,560,17.62,8,2.82,0,1
2024-07-10,alimentos,536,18.92,8,1.2,0,1
2024-07-11,alimentos,528,21.77,8,2.24,0,1
2024-07-12,alimentos,512,22.54,8,0.0,0,1
2024-07-13,alimentos,498,21.99,8,0.0,0,1
2024-07-14,alimentos,471,23.72,8,0.4,0,1
2024-07-15,alimentos,454,21.18,8,2.48,0,1
2024-07-16,alimentos,436,16.97,8,0.93,0,1
2024-07-17,alimentos,418,17.87,8,0.86,0,1
2024-07-18,alimentos,405,16.2,8,0.66,0,1
2024-07-19,alimentos,384,17.79,8,0.0,0,1
2024-07-20,alimentos,374,22.91,8,2.95,0,1
2024-07-21,alimentos,361,16.24,8,1.6,0,1
2024-07-22,alimentos,348,25.45,8,0.0,0,1
2024-07-23,alimentos,335,15.16,8,2.8,0,1
2024-07-24,alimentos,320,21.12,8,0.0,0,1
2024-07-25,alimentos,300,24.28,8,0.25,0,1
2024-07-26,alimentos,278,22.34,8,0.0,0,1
2024-07-27,alimentos,246,10.86,8,1.67,0,1
2024-07-28,alimentos,702,20.77,8,0.48,0,1
2024-07-29,alimentos,693,16.41,8,0.0,0,1
2024-07-30,alimentos,684,13.49,8,6.0,0,1
2024-07-31,alimentos,675,21.21,8,1.8,0,1
2024-08-01,alimentos,674,13.86,8,4.09,0,1
2024-08-02,alimentos,656,21.32,8,1.67,0,1
2024-08-03,alimentos,641,27.38,8,0.35,0,1
2024-08-04,alimentos,620,21.61,8,0.0,0,1
2024-08-05,alimentos,600,18.94,8,0.29,0,1
2024-08-06,alimentos,589,19.3,8,4.49,0,1
2024-08-07,alimentos,570,24.67,8,0.42,0,1
2024-08-08,alimentos,544,18.57,8,0.57,0,1
2024-08-09,alimentos,515,17.77,8,0.92,0,1
2024-08-10,alimentos,504,15.44,8,5.06,0,1
2024-08-11,alimentos,489,15.63,8,0.0,0,1
2024-08-12,alimentos,473,24.57,8,0.38,0,1
2024-08-13,alimentos,464,17.67,8,1.6,0,1
2024-08-14,alimentos,463,22.88,8,2.49,0,1
2024-08-15,alimentos,451,23.28,8,0.77,0,1
2024-08-16,alimentos,443,15.32,8,0.0,0,1
2024-08-17,alimentos,433,16.12,8,2.69,0,1
2024-08-18,alimentos,422,22.99,8,1.02,0,1
2024-08-19,alimentos,413,20.8,8,2.13,0,1
2024-08-20,alimentos,406,19.21,8,0.0,0,1
2024-08-21,alimentos,388,22.41,8,3.56,0,1
2024-08-22,alimentos,369,25.16,8,0.87,0,1
2024-08-23,alimentos,358,19.91,8,0.0,0,1
2024-08-24,alimentos,333,17.26,8,4.41,0,1
2024-08-25,alimentos,325,20.69,8,0.0,0,1
2024-08-26,alimentos,314,16.08,8,1.2,0,1
2024-08-27,alimentos,302,20.81,8,1.58,0,1
2024-08-28,alimentos,288,20.11,8,2.02,0,1
2024-08-29,alimentos,281,16.02,8,0.0,0,1
2024-08-30,alimentos,272,18.08,8,5.92,0,1
2024-08-31,alimentos,261,18.48,8,1.95,0,1
2024-09-01,alimentos,251,23.77,8,3.6,0,1
2024-09-02,alimentos,710,15.72,8,0.0,0,1
2024-09-03,alimentos,699,16.05,8,0.4,0,1
2024-09-04,alimentos,689,18.23,8,0.75,0,1
2024-09-05,alimentos,679,22.92,8,1.09,0,1
2024-09-06,alimentos,671,23.74,8,4.44,0,1
2024-09-07,alimentos,666,21.41,8,3.07,0,1
2024-09-08,alimentos,652,23.67,8,0.0,0,1
2024-09-09,alimentos,640,25.91,8,4.43,0,1
2024-09-10,alimentos,621,20.89,8,0.0,0,1
2024-09-11,alimentos,605,16.09,8,0.7,0,1
2024-09-12,alimentos,594,19.71,8,0.0,0,1
2024-09-13,alimentos,587,13.29,8,2.9,0,1
2024-09-14,alimentos,576,22.07,8,0.0,0,1
2024-09-15,alimentos,574,17.64,8,0.0,0,1
2024-09-16,alimentos,561,20.66,8,2.27,0,1
2024-09-17,alimentos,550,19.68,8,1.66,0,1
2024-09-18,alimentos,539,18.18,8,0.0,0,1
2024-09-19,alimentos,526,21.23,8,1.25,0,1
2024-09-20,alimentos,514,19.48,8,0.58,0,1
2024-09-21,alimentos,497,16.95,8,1.87,0,1
2024-09-22,alimentos,484,14.61,8,0.0,0,1
2024-09-23,alimentos,473,21.88,8,1.92,0,1
2024-09-24,alimentos,469,14.07,8,0.07,0,1
2024-09-25,alimentos,466,29.07,8,1.85,0,1
2024-09-26,alimentos,446,26.54,8,0.0,0,1
2024-09-27,alimentos,431,12.15,8,0.0,0,1
2024-09-28,alimentos,421,23.24,8,0.0,0,1
2024-09-29,alimentos,414,25.79,8,0.0,0,1
2024-09-30,alimentos,408,17.17,8,0.89,0,1
2024-10-01,alimentos,400,21.86,8,1.56,0,1
2024-10-02,alimentos,387,19.47,8,2.77,0,1
2024-10-03,alimentos,378,23.51,8,2.13,0,1
2024-10-04,alimentos,371,17.87,8,0.0,0,1
2024-10-05,alimentos,360,25.17,8,1.01,0,1
2024-10-06,alimentos,351,19.38,8,0.6,0,1
2024-10-07,alimentos,346,18.51,8,0.0,0,1
2024-10-08,alimentos,337,23.34,8,0.0,0,1
2024-10-09,alimentos,325,24.6,8,2.32,0,1
2024-10-10,alimentos,311,8.42,8,1.4,0,1
2024-10-11,alimentos,301,5.58,8,0.0,0,1
2024-10-12,alimentos,286,21.81,8,0.0,0,1
2024-10-13,alimentos,270,16.79,8,0.91,0,1
2024-10-14,alimentos,259,13.49,8,0.0,0,1
2024-10-15,alimentos,514,18.23,8,0.0,0,1
2024-10-16,alimentos,505,34.66,8,1.34,0,1
2024-10-17,alimentos,489,13.45,8,0.0,0,1
2024-10-18,alimentos,483,24.53,8,1.28,0,1
2024-10-19,alimentos,468,16.29,8,0.0,0,1
2024-10-20,alimentos,460,12.84,8,1.87,0,1
2024-10-21,alimentos,454,17.04,8,0.0,0,1
2024-10-22,alimentos,445,12.99,8,1.74,0,1
2024-10-23,alimentos,426,12.26,8,3.07,0,1
2024-10-24,alimentos,417,16.48,8,1.33,0,1
2024-10-25,alimentos,403,14.65,8,0.0,0,1
2024-10-26,alimentos,388,19.37,8,3.24,0,1
2024-10-27,alimentos,377,20.94,8,0.0,0,1
2024-10-28,alimentos,370,16.15,8,0.0,0,1
2024-10-29,alimentos,362,23.25,8,0.0,0,1
2024-10-30,alimentos,345,16.78,8,0.0,0,1
2024-10-31,alimentos,330,19.33,8,0.0,0,1
2024-11-01,alimentos,316,9.25,8,0.0,0,1
2024-11-02,alimentos,297,20.51,8,3.18,0,1
2024-11-03,alimentos,282,31.36,8,3.89,0,1
2024-11-04,alimentos,268,24.07,8,0.0,0,1
2024-11-05,alimentos,261,19.24,8,2.06,0,1
2024-11-06,alimentos,245,14.31,8,0.69,0,1
2024-11-07,alimentos,684,28.26,8,0.0,0,1
2024-11-08,alimentos,666,19.3,8,2.28,0,1
2024-11-09,alimentos,646,16.73,8,0.0,0,1
2024-11-10,alimentos,627,16.86,8,2.76,0,1
2024-11-11,alimentos,614,30.46,8,0.04,0,1
2024-11-12,alimentos,607,19.51,8,1.84,0,1
2024-11-13,alimentos,588,22.35,8,0.1,0,1
2024-11-14,alimentos,576,19.08,8,1.88,0,1
2024-11-15,alimentos,560,19.77,8,0.0,0,1
2024-11-16,alimentos,544,17.98,8,0.0,0,1
2024-11-17,alimentos,528,27.21,8,2.21,0,1
2024-11-18,alimentos,512,20.32,8,0.91,0,1
2024-11-19,alimentos,503,13.06,8,0.0,0,1
2024-11-20,alimentos,488,22.07,8,1.21,0,1
2024-11-21,alimentos,481,19.53,8,0.0,0,1
2024-11-22,alimentos,460,22.01,8,2.74,0,1
2024-11-23,alimentos,452,18.44,8,0.0,0,1
2024-11-24,alimentos,433,17.39,8,0.43,0,1
2024-11-25,alimentos,410,24.57,8,0.17,0,1
2024-11-26,alimentos,404,29.4,8,3.52,0,1
2024-11-27,alimentos,390,10.81,8,0.0,0,1
2024-11-28,alimentos,371,20.51,8,0.0,0,1
2024-11-29,alimentos,355,17.4,8,0.0,0,1
2024-11-30,alimentos,335,15.54,8,1.04,0,1
2024-12-01,alimentos,299,9.32,8,0.0,0,1
2024-12-02,alimentos,282,21.9,8,3.91,0,1
2024-12-03,alimentos,256,17.68,8,1.57,0,1
2024-12-04,alimentos,752,17.38,8,0.0,0,1
2024-12-05,alimentos,738,26.11,8,0.12,0,1
2024-12-06,alimentos,719,17.9,8,1.97,0,1
2024-12-07,alimentos,708,17.69,8,0.47,0,1
2024-12-08,alimentos,692,13.42,8,0.0,0,1
2024-12-09,alimentos,680,15.56,8,0.0,0,1
2024-12-10,alimentos,667,27.43,8,0.5,0,1
2024-12-11,alimentos,648,23.16,8,0.0,0,1
2024-12-12,alimentos,624,26.54,8,0.67,0,1
2024-12-13,alimentos,599,15.9,8,1.38,0,1
2024-12-14,alimentos,587,21.91,8,0.0,0,1
2024-12-15,alimentos,571,25.34,8,0.79,0,1
2024-12-16,alimentos,561,23.0,8,0.68,0,1
2024-12-17,alimentos,552,28.0,8,0.0,0,1
2024-12-18,alimentos,534,22.11,8,2.71,0,1
2024-12-19,alimentos,511,20.09,8,0.0,0,1
2024-12-20,alimentos,494,8.33,8,0.0,0,1
2024-12-21,alimentos,479,22.18,8,1.64,0,1
2024-12-22,alimentos,460,23.09,8,2.27,0,1
2024-12-23,alimentos,442,25.84,8,0.0,0,1
2024-12-24,alimentos,426,16.13,8,2.37,0,1
2024-12-25,alimentos,407,19.93,8,0.0,0,1
2024-12-26,alimentos,379,12.15,8,0.0,0,1
2024-12-27,alimentos,359,12.03,8,1.32,0,1
2024-12-28,alimentos,340,22.66,8,1.85,0,1
2024-12-29,alimentos,319,26.43,8,0.59,0,1
2024-12-30,alimentos,299,26.61,8,3.86,0,1
2024-01-01,alimentos,525,22.29,2,1.9,0,1
2024-01-02,alimentos,513,30.33,2,0.0,0,1
2024-01-03,alimentos,479,18.14,2,0.73,0,1
2024-01-04,alimentos,446,24.99,2,1.75,1,1
2024-01-05,alimentos,427,13.51,2,2.73,0,1
2024-01-06,alimentos,401,4.38,2,3.25,0,1
2024-01-07,alimentos,386,17.69,2,1.62,0,1
2024-01-08,alimentos,372,19.5,2,0.88,0,1
2024-01-09,alimentos,351,21.27,2,1.35,0,1
2024-01-10,alimentos,323,19.17,2,1.1,0,1
2024-01-11,alimentos,297,21.91,2,0.0,0,1
2024-01-12,alimentos,763,28.8,2,1.73,0,1
2024-01-13,alimentos,751,24.19,2,0.0,1,1
2024-01-14,alimentos,718,16.27,2,4.84,0,1
2024-01-15,alimentos,687,7.54,2,0.04,0,1
2024-01-16,alimentos,660,14.72,2,1.6,0,1
2024-01-17,alimentos,643,26.82,2,2.07,0,1
2024-01-18,alimentos,615,17.58,2,2.36,0,1
2024-01-19,alimentos,582,23.49,2,1.63,0,1
2024-01-20,alimentos,558,23.3,2,0.96,0,1
2024-01-21,alimentos,534,19.82,2,5.55,0,1
2024-01-22,alimentos,505,20.07,2,3.13,1,1
2024-01-23,alimentos,481,16.78,2,0.0,0,1
2024-01-24,alimentos,462,31.24,2,0.08,0,1
2024-01-25,alimentos,423,15.32,2,5.89,0,1
2024-01-26,alimentos,399,25.7,2,0.0,0,1
2024-01-27,alimentos,377,24.25,2,0.0,0,1
2024-01-28,alimentos,357,23.58,2,0.0,1,1
2024-01-29,alimentos,338,19.5,2,0.0,0,1
2024-01-30,alimentos,306,12.7,2,0.0,0,1
2024-01-31,alimentos,286,14.36,2,1.84,0,1
2024-02-01,alimentos,631,16.23,2,2.54,0,1
2024-02-02,alimentos,607,22.35,2,0.95,1,1
2024-02-03,alimentos,589,24.55,2,0.56,0,1
2024-02-04,alimentos,570,21.67,2,0.0,0,1
2024-02-05,alimentos,542,21.4,2,2.74,0,1
2024-02-06,alimentos,526,25.31,2,2.81,0,1
2024-02-07,alimentos,487,9.65,2,3.78,0,1
2024-02-08,alimentos,461,9.07,2,0.0,0,1
2024-02-09,alimentos,440,12.36,2,0.0,0,1
2024-02-10,alimentos,416,24.73,2,0.45,0,1
2024-02-11,alimentos,386,10.05,2,2.18,0,1
2024-02-12,alimentos,350,20.05,2,0.01,0,1
2024-02-13,alimentos,324,15.55,2,1.99,0,1
2024-02-14,alimentos,296,20.88,2,0.0,0,1
2024-02-15,alimentos,620,19.39,2,1.91,0,1
2024-02-16,alimentos,583,21.35,2,0.0,0,1
2024-02-17,alimentos,554,18.1,2,0.0,0,1
2024-02-18,alimentos,522,23.64,2,0.53,0,1
2024-02-19,alimentos,497,27.42,2,1.8,0,1
2024-02-20,alimentos,473,26.42,2,0.0,0,1
2024-02-21,alimentos,435,18.29,2,3.56,0,1
2024-02-22,alimentos,416,15.77,2,0.0,0,1
2024-02-23,alimentos,392,21.08,2,5.46,0,1
2024-02-24,alimentos,358,29.98,2,0.0,0,1
2024-02-25,alimentos,331,19.83,2,0.0,0,1
2024-02-26,alimentos,310,24.29,2,0.0,0,1
2024-02-27,alimentos,280,24.02,2,0.5,0,1
2024-02-28,alimentos,636,23.96,2,2.98,0,1
2024-02-29,alimentos,614,26.46,2,0.0,0,1
2024-03-01,alimentos,589,13.52,2,0.31,0,1
2024-03-02,alimentos,561,15.28,2,0.0,0,1
2024-03-03,alimentos,531,20.34,2,1.75,0,1
2024-03-04,alimentos,504,26.25,2,1.09,0,1
2024-03-05,alimentos,477,26.24,2,6.26,0,1
2024-03-06,alimentos,458,19.87,2,1.26,0,1
2024-03-07,alimentos,423,25.09,2,1.6,0,1
2024-03-08,alimentos,395,17.99,2,2.19,0,1
2024-03-09,alimentos,361,15.97,2,0.0,0,1
2024-03-10,alimentos,332,13.46,2,0.0,0,1
2024-03-11,alimentos,301,19.41,2,1.42,0,1
2024-03-12,alimentos,533,18.37,2,3.57,0,1
2024-03-13,alimentos,513,25.12,2,0.0,0,1
2024-03-14,alimentos,485,22.91,2,0.21,0,1
2024-03-15,alimentos,443,20.37,2,0.0,0,1
2024-03-16,alimentos,416,20.39,2,1.18,0,1
2024-03-17,alimentos,394,18.0,2,3.86,0,1
2024-03-18,alimentos,361,11.2,2,0.0,0,1
2024-03-19,alimentos,332,14.19,2,3.29,0,1
2024-03-20,alimentos,302,24.03,2,0.0,0,1
2024-03-21,alimentos,725,19.41,2,2.54,0,1
2024-03-22,alimentos,698,13.54,2,1.14,0,1
2024-03-23,alimentos,663,26.94,2,0.22,0,1
2024-03-24,alimentos,631,28.59,2,2.34,0,1
2024-03-25,alimentos,603,26.12,2,0.58,0,1
2024-03-26,alimentos,576,22.22,2,0.0,0,1
2024-03-27,alimentos,544,21.53,2,0.25,0,1
2024-03-28,alimentos,510,19.98,2,0.59,0,1
2024-03-29,alimentos,483,20.92,2,0.07,0,1
2024-03-30,alimentos,451,23.24,2,0.0,0,1
2024-03-31,alimentos,426,23.64,2,0.0,0,1
2024-04-01,alimentos,395,22.37,2,0.0,0,1
2024-04-02,alimentos,366,3.72,2,0.0,0,1
2024-04-03,alimentos,336,25.86,2,0.0,0,1
2024-04-04,alimentos,303,21.1,2,1.59,0,1
2024-04-05,alimentos,531,13.31,2,0.0,0,1
2024-04-06,alimentos,502,21.09,2,0.0,0,1
2024-04-07,alimentos,474,21.61,2,0.49,0,1
2024-04-08,alimentos,451,12.25,2,0.66,0,1
2024-04-09,alimentos,417,16.89,2,0.0,0,1
2024-04-10,alimentos,391,14.57,2,1.25,0,1
2024-04-11,alimentos,360,15.23,2,0.54,0,1
2024-04-12,alimentos,325,22.95,2,0.0,0,1
2024-04-13,alimentos,293,16.99,2,0.0,0,1
2024-04-14,alimentos,546,20.57,2,1.29,0,1
2024-04-15,alimentos,520,23.79,2,0.0,0,1
2024-04-16,alimentos,496,17.93,2,1.22,0,1
2024-04-17,alimentos,472,23.99,2,1.24,0,1
2024-04-18,alimentos,440,26.88,2,0.0,0,1
2024-04-19,alimentos,404,24.33,2,0.69,0,1
2024-04-20,alimentos,360,23.1,2,0.0,0,1
2024-04-21,alimentos,334,24.37,2,4.11,0,1
2024-04-22,alimentos,313,22.07,2,0.0,0,1
2024-04-23,alimentos,283,24.34,2,3.56,0,1
2024-04-24,alimentos,740,14.23,2,0.07,0,1
2024-04-25,alimentos,714,19.73,2,1.19,0,1
2024-04-26,alimentos,681,22.06,2,1.21,0,1
2024-04-27,alimentos,654,19.73,2,0.0,0,1
2024-04-28,alimentos,634,32.61,2,0.0,0,1
2024-04-29,alimentos,611,19.14,2,0.0,0,1
2024-04-30,alimentos,578,11.19,2,0.0,0,1
2024-05-01,alimentos,553,20.38,2,0.13,0,1
2024-05-02,alimentos,520,24.24,2,0.66,0,1
2024-05-03,alimentos,494,15.74,2,0.0,0,1
2024-05-04,alimentos,456,19.92,2,3.32,0,1
2024-05-05,alimentos,438,19.73,2,0.0,0,1
2024-05-06,alimentos,408,19.8,2,0.0,0,1
2024-05-07,alimentos,378,17.11,2,2.65,0,1
2024-05-08,alimentos,346,25.58,2,0.0,0,1
2024-05-09,alimentos,316,30.94,2,0.0,0,1
2024-05-10,alimentos,293,15.9,2,2.4,0,1
2024-05-11,alimentos,675,13.57,2,0.0,0,1
2024-05-12,alimentos,645,17.91,2,2.7,0,1
2024-05-13,alimentos,624,27.14,2,0.57,0,1
2024-05-14,alimentos,598,18.81,2,0.0,0,1
2024-05-15,alimentos,577,21.93,2,1.35,0,1
2024-05-16,alimentos,553,15.54,2,0.0,0,1
2024-05-17,alimentos,517,29.02,2,2.87,0,1
2024-05-18,alimentos,495,18.62,2,0.52,0,1
2024-05-19,alimentos,476,21.35,2,1.91,0,1
2024-05-20,alimentos,453,16.12,2,0.0,0,1
2024-05-21,alimentos,425,15.64,2,0.0,0,1
2024-05-22,alimentos,399,20.08,2,0.0,0,1
2024-05-23,alimentos,377,20.62,2,3.37,0,1
2024-05-24,alimentos,350,24.41,2,0.0,0,1
2024-05-25,alimentos,333,11.66,2,0.0,0,1
2024-05-26,alimentos,304,15.35,2,0.0,0,1
2024-05-27,alimentos,625,16.66,2,0.0,0,1
2024-05-28,alimentos,597,20.7,2,4.05,0,1
2024-05-29,alimentos,568,14.45,2,1.52,0,1
2024-05-30,alimentos,546,19.62,2,0.0,0,1
2024-05-31,alimentos,521,16.88,2,0.0,0,1
2024-06-01,alimentos,501,19.42,2,0.88,0,1
2024-06-02,alimentos,475,16.23,2,1.3,0,1
2024-06-03,alimentos,457,15.04,2,0.56,0,1
2024-06-04,alimentos,427,21.53,2,0.0,0,1
2024-06-05,alimentos,396,25.66,2,1.71,0,1
2024-06-06,alimentos,382,24.17,2,0.57,0,1
2024-06-07,alimentos,363,25.66,2,1.46,0,1
2024-06-08,alimentos,339,26.25,2,0.0,0,1
2024-06-09,alimentos,312,19.3,2,0.98,0,1
2024-06-10,alimentos,283,29.45,2,2.99,0,1
2024-06-11,alimentos,746,23.88,2,0.42,0,1
2024-06-12,alimentos,727,15.35,2,0.05,0,1
2024-06-13,alimentos,708,16.76,2,0.0,0,1
2024-06-14,alimentos,685,20.85,2,0.0,0,1
2024-06-15,alimentos,666,24.5,2,0.44,0,1
2024-06-16,alimentos,646,18.96,2,0.0,0,1
2024-06-17,alimentos,622,15.24,2,3.04,0,1
2024-06-18,alimentos,586,24.05,2,0.0,0,1
2024-06-19,alimentos,562,14.52,2,0.64,0,1
2024-06-20,alimentos,542,21.62,2,1.25,0,1
2024-06-21,alimentos,527,20.32,2,1.16,0,1
2024-06-22,alimentos,499,13.39,2,0.0,0,1
2024-06-23,alimentos,488,28.99,2,0.0,0,1
2024-06-24,alimentos,468,20.18,2,1.22,0,1
2024-06-25,alimentos,443,14.17,2,0.06,0,1
2024-06-26,alimentos,426,20.34,2,1.11,0,1
2024-06-27,alimentos,404,11.45,2,0.0,0,1
2024-06-28,alimentos,377,21.91,2,0.0,0,1
2024-06-29,alimentos,355,24.41,2,1.8,0,1
2024-06-30,alimentos,340,33.61,2,0.12,0,1
2024-07-01,alimentos,322,20.59,2,0.0,0,1
2024-07-02,alimentos,308,16.81,2,0.81,0,1
2024-07-03,alimentos,291,21.13,2,0.09,0,1
2024-07-04,alimentos,740,27.3,2,0.0,0,1
2024-07-05,alimentos,726,22.6,2,2.4,0,1
2024-07-06,alimentos,710,24.26,2,2.18,0,1
2024-07-07,alimentos,696,23.9,2,0.0,0,1
2024-07-08,alimentos,668,22.63,2,0.97,0,1
2024-07-09,alimentos,650,13.09,2,0.45,0,1
2024-07-10,alimentos,633,12.82,2,0.0,0,1
2024-07-11,alimentos,601,12.2,2,2.97,0,1
2024-07-12,alimentos,578,14.11,2,0.0,0,1
2024-07-13,alimentos,566,14.69,2,0.17,0,1
2024-07-14,alimentos,549,29.4,2,0.0,0,1
2024-07-15,alimentos,526,16.57,2,1.06,0,1
2024-07-16,alimentos,507,20.6,2,3.78,0,1
2024-07-17,alimentos,491,18.88,2,2.62,0,1
2024-07-18,alimentos,481,21.07,2,4.53,0,1
2024-07-19,alimentos,465,20.45,2,2.26,0,1
2024-07-20,alimentos,447,13.82,2,1.64,0,1
2024-07-21,alimentos,426,23.09,2,0.0,0,1
2024-07-22,alimentos,408,16.7,2,1.39,0,1
2024-07-23,alimentos,383,16.53,2,0.0,0,1
2024-07-24,alimentos,367,18.57,2,0.0,0,1
2024-07-25,alimentos,360,24.14,2,0.0,0,1
2024-07-26,alimentos,342,16.98,2,0.0,0,1
2024-07-27,alimentos,335,20.56,2,0.0,0,1
2024-07-28,alimentos,324,22.11,2,0.0,0,1
2024-07-29,alimentos,308,21.38,2,4.92,0,1
2024-07-30,alimentos,290,21.11,2,0.0,0,1
2024-07-31,alimentos,756,13.08,2,1.24,0,1
2024-08-01,alimentos,739,20.73,2,1.26,0,1
2024-08-02,alimentos,724,15.53,2,1.36,0,1
2024-08-03,alimentos,714,11.3,2,0.61,0,1
2024-08-04,alimentos,698,17.79,2,1.55,0,1
2024-08-05,alimentos,675,17.51,2,0.0,0,1
2024-08-06,alimentos,656,34.9,2,0.0,0,1
2024-08-07,alimentos,646,24.98,2,0.16,0,1
2024-08-08,alimentos,641,24.02,2,4.54,0,1
2024-08-09,alimentos,622,18.06,2,0.0,0,1
2024-08-10,alimentos,602,19.17,2,0.0,0,1
2024-08-11,alimentos,587,32.96,2,2.13,0,1
2024-08-12,alimentos,568,16.92,2,2.61,0,1
2024-08-13,alimentos,554,21.37,2,0.67,0,1
2024-08-14,alimentos,540,29.31,2,0.0,0,1
2024-08-15,alimentos,534,16.48,2,0.66,0,1
2024-08-16,alimentos,525,20.85,2,0.0,0,1
2024-08-17,alimentos,504,20.01,2,0.94,0,1
2024-08-18,alimentos,492,15.66,2,0.0,0,1
2024-08-19,alimentos,476,23.97,2,0.42,0,1
2024-08-20,alimentos,454,14.52,2,0.0,0,1
